administrado;adj. s.m.;administrar
administradora;s.f.;administrador
administradora;s.f.;administrador
admira;adj.2g.;admirar
admirado;adj.;admirar
admirando;adj.;admirar
admiro;s.f.;admirar
admita;s.f.;admitir
admite;adj.;admitir
admiti;adj.;admitir
admitido;adj.;admitir
admoesta;s.f.;admoestar
admoestado;adj.;admoestar
ado;s.m. "pequena cabaça"; cf. ado;adir
adobe;s.m.; cf. adobe, fl. do v. adobar;adobar
adocica;adj.;adocicar
adocicado;adj.;adocicar
adocicam;s.m.;adocicar
adoece;v.;adoecer
adoeci;adj.;adoecer
adoecido;adj.;adoecer
adoenta;adj.;adoentar
adoentado;adj.;adoentar
adoesta;adj.;adoestar
adoestado;adj.;adoestar
adoida;adj.;adoidar
adoidado;adj.;adoidar
adoide;adj.;adoidar
adolesce;s.f.;adolescer
adonisa;adj.;adonisar
adonisado;adj.;adonisar
adora;s.f.;adorar
adorado;adj. s.m.;adorar
adoram;s.m.;adorar
adorando;adj.;adorar
adore;s.f.;adorar
adorei;s.f.;adorar
adormece;adj. s.m.;adormecer
adormeci;adj.;adormecer
adormecido;adj.;adormecer
adormenta;adj.;adormentar
adormentado;adj.;adormentar
adormentam;s.m.;adormentar
adorna;s.f.;adornar
adornado;adj.;adornar
adornam;s.m.;adornar
adorno;s.m.; cf. adorno, fl. do v. adornar;adornar
adota;s.f.;adotar
adotado;adj.;adotar
adotando;adj. s.m.;adotar
adote;s.m.;adotar
adquire;adj. s.2g.;adquirir
adquiri;s.f.;adquirir
adquirido;adj. s.m.;adquirir
adscreve;v.;adscrever
adscrito;adj. s.m.;adscrever
aduba;s.f.;adubar
adubada;s.f.;adubado
adubada;s.f.;adubar
adubado;adj.;adubar
adubam;s.m.;adubar
adube;s.m.;adubar
adubei;adj. s.f.;adubar
adubo;s.m.;adubar
adubou;s.m.;adubar
adufe;s.m.;adufar
adula;s.f.;adular
adulado;adj. s.m.;adular
adularia;s.f. "mineral"; cf. adularia, fl. do v. adular;adular
adulo;adj. s.f. de adulão;adular
adultera;s.f.;adulterar
adulterado;adj.;adulterar
adulteram;s.m.;adulterar
adultero;adj. s.m. "cônjuge infiel"; cf. adultero, fl. do v. adulterar;adulterar
aduz;adj.;aduzir
aduzido;adj.;aduzir
adverbia;adj.;adverbiar
adverbiado;adj.;adverbiar
adverbio;s.m. "classe de palavras"; cf. adverbio, fl. do v. adverbiar;adverbiar
adversa;adj.;adverso
adversa;adj.;adversar
adversado;adj.;adversar
adversativa;s.f.;adversativo
adversativa;s.f.;adversativo
adverso;adj. s.m.;adversar
adverte;s.f.;advertir
adverti;adj.;advertir
advertido;adj.;advertir
advindo;adj.;advir
advoga;s.f.;advogar
advogada;s.f.;advogado
advogada;s.f.;advogado
advogada;s.f.;advogar
advogado;adj. s.m.;advogar
aeroplano;s.m.;aeroplanar
aerotransportado;adj.;aerotransportar
afadiga;adj.;afadigar
afadigado;adj.;afadigar
afadigo;s.m.;afadigar
afaga;adj.;afagar
afagado;adj.;afagar
afagam;s.m.;afagar
afago;s.m.;afagar
afagos;adj.; f. (ó); pl. (ó);afago
afague;v.;afagar
afaguei;adj.;afagar
afama;adj.;afamar
afamado;adj.;afamar
afana;adj.;afanar
afanado;adj.;afanar
afane;s.f.;afanar
afanes;s.f.;afanar
afano;s.m.;afanar
afasta;adj.;afastar
afastado;adj.;afastar
afastam;s.m.;afastar
afasto;s.m.;afastar
afaz;adj.;afazer
afazeres;s.m.pl.;afazer
afeita;s.f.;afeito
afeita;s.f.;afazer
afeito;adj. s.m.;afazer
afere;s.f.;aferir
aferes;s.f.;aferir
aferi;s.f.;aferir
aferida;s.f.;aferido
aferida;s.f.;aferir
aferido;adj. s.m.;aferir
aferra;s.f.;aferrar
aferrada;s.f.;aferrado
aferrada;s.f.;aferrar
aferrado;adj.;aferrar
aferram;s.m.;aferrar
aferre;adj.;aferrar
aferro;s.m.; cf. aferro, fl. do v. aferrar;aferrar
aferroa;adj.;aferroar
aferroado;adj.;aferroar
aferrolha;adj.;aferrolhar
aferrolhado;adj.;aferrolhar
aferrolham;s.m.;aferrolhar
afeta;s.f.;afeto
afeta;s.f.;afetar
afetado;adj.;afetar
afete;s.f.;afetar
afeto;adj. s.m.;afetar
afez;v.;afazer
afia;s.f.;afiar
afiada;s.f.;afiado
afiada;s.f.;afiar
afiado;adj.; cf. afeado;afiar
afiam;adj. s.m.;afiar
afiambra;adj. s.m.;afiambrar
afiambrado;adj. s.m.;afiambrar
afiambram;s.m.;afiambrar
afidalga;adj.;afidalgar
afidalgado;adj.;afidalgar
afidalgam;s.m.;afidalgar
afifa;adj. s.m.;afifar
afife;adj. s.2g.;afifar
afigura;s.f.;afigurar
afigurado;adj.;afigurar
afiguram;s.m.;afigurar
afila;s.f.;afilo
afila;s.f.;afilar
afilado;adj.;afilar
afilam;s.m.;afilar
afilha;s.f.;afilhar
afilhada;s.f.;afilhado
afilhada;s.f.;afilhar
afilhado;adj. s.m.;afilhar
afilham;s.m.;afilhar
afilhara;adj.;afilhar
afilhas;s.m.;afilhar
afilia;s.f.;afiliar
afiliado;adj.;afiliar
afilo;adj.;afilar
afina;s.f.;afinar
afinado;adj.;afinar
afinam;s.m.;afinar
afinca;adj.;afincar
afincado;adj.;afincar
afincam;s.m.;afincar
afinco;s.m.;afincar
afinfa;v.;afinfar
afino;s.m.;afinar
afio;adj. s.m.;afiar
afiou;s.m.;afiar
afirma;s.f.;afirmar
afirmado;adj.;afirmar
afirmam;s.m.;afirmar
afirmativa;s.f.;afirmativo
afirmativa;s.f.;afirmativo
afivela;s.f.;afivelar
afivelado;adj.;afivelar
afivelam;s.m.;afivelar
afixa;s.f.;afixo
afixa;s.f.;afixo
afixa;s.f.;afixar
afixado;adj.;afixar
afixam;s.m.;afixar
afixo;adj. s.m.;afixar
aflauta;adj.;aflautar
aflautado;adj.;aflautar
aflautam;s.m.;aflautar
aflaute;adj.;aflautar
afleuma;adj.;afleumar
afleumado;adj.;afleumar
aflige;adj.2g.;afligir
afligi;adj. s.m.;afligir
afligido;adj. s.m.;afligir
aflito;adj. s.m.;afligir
aflora;s.f.;aflorar
aflorado;adj.;aflorar
afloram;s.m.;aflorar
aflui;s.f.;afluir
afocinha;adj.;afocinhar
afocinhado;adj.;afocinhar
afocinham;s.m.;afocinhar
afofa;adj.;afofar
afofado;adj.;afofar
afofam;s.m.;afofar
afoga;s.f.;afogar
afogado;adj. s.m.;afogar
afogam;s.m.;afogar
afogo;s.m.; pl. (ó); cf. afogo, fl. do v. afogar;afogar
afogue;adj. s.m.;afogar
afogueado;adj. s.m.;afoguear
afoita;adj.;afoito
afoita;adj.;afoitar
afoitado;adj.;afoitar
afoitam;s.m.;afoitar
afoite;s.f.;afoitar
afoito;adj.;afoitar
afola;v. s.m.;afolar
afolha;adj.;afolhar
afolhado;adj.;afolhar
afolham;s.m.;afolhar
afolhe;v.;afolhar
afolo;adj.;afolar
afora;adv. prep.;aforar
aforado;adj.;aforar
aforam;s.m.;aforar
afore;s.f.;aforar
afores;s.f.;aforar
aforismo;s.m.;aforismar
aformoseado;adj.;aformosear
aforo;s.m.; cf. aforo, fl. do v. aforar;aforar
aforquilha;adj.;aforquilhar
aforquilhado;adj.;aforquilhar
aforquilham;s.m.;aforquilhar
aforra;adj.;aforrar
aforrado;adj.;aforrar
aforram;s.m.;aforrar
aforro;s.m.; pl. (ó); cf. aforro, fl. do v. aforrar;aforrar
afortaleza;adj.;afortalezar
afortalezado;adj.;afortalezar
afortalezam;s.m.;afortalezar
afortuna;s.f.;afortunar
afortunado;adj.;afortunar
afortuno;adj.; f. (ó); pl. (ó);afortunar
afraca;adj.;afracar
afracado;adj.;afracar
afracam;s.m.;afracar
afracas;v.;afracar
afrancesa;adj.;afrancesar
afrancesado;adj.;afrancesar
afrancesam;s.m.;afrancesar
afranzina;v.;afranzinar
afrecha;adj.;afrechar
afrechado;adj.;afrechar
afreguesa;adj.;afreguesar
afreguesado;adj.;afreguesar
afreguesam;s.m.;afreguesar
afreta;adj.;afretar
afretado;adj.;afretar
afretam;s.m.;afretar
africana;s.f.;africano
africana;s.f.;africano
africana;s.f.;africanar
africanada;s.f.;africanar
africanado;adj.;africanar
africane;adj. s.2g. s.m.;africanar
africaniza;s.f.;africanizar
africanizado;adj.;africanizar
africano;adj. s.m.;africanar
afrodisias;s.m.;afrodisia
afronha;adj.;afronhar
afronhado;adj.;afronhar
afronta;s.f.;afrontar
afrontado;adj.;afrontar
afrontam;s.m.;afrontar
afronto;adj.; f. (ó); pl. (ó);afrontar
afrouxa;adj.;afrouxar
afrouxado;adj.;afrouxar
afrouxam;s.m.;afrouxar
afrouxe;adj.;afrouxar
aftas;s.m.;afta
afugenta;s.m.2n.;afugentar
afugentado;adj.;afugentar
afugentam;s.m.;afugentar
afuma;adj.;afumar
afumado;adj.;afumar
afumam;s.m.;afumar
afume;adj.;afumar
afunda;adj.;afundar
afundado;adj.;afundar
afundam;s.m.;afundar
afunde;s.f.;afundar
afunila;adj.;afunilar
afunilado;adj.;afunilar
afunilam;s.m.;afunilar
agacha;s.f.;agachar
agachada;s.f.;agachado
agachada;s.f.;agachar
agachado;adj. s.m.;agachar
agacham;s.m.;agachar
agacho;s.m.;agachar
agaiata;adj.;agaiatar
agaiatado;adj.;agaiatar
agarota;adj.;agarotar
agarotado;adj.;agarotar
agarra;s.m. interj.;agarrar
agarrado;adj. s.m.;agarrar
agarram;s.m.;agarrar
agarro;s.m.;agarrar
agasalha;s.f.;agasalhar
agasalhado;adj. s.m.;agasalhar
agasalham;s.m.;agasalhar
agasalhe;adj.;agasalhar
agasalhei;adj.;agasalhar
agasalho;s.m.;agasalhar
agasta;s.f.;agastar
agastado;adj.;agastar
agastam;s.m.;agastar
agaste;s.m.;agastar
agastei;s.f.;agastar
agasto;s.m.;agastar
age;s.m.;agir
agem;s.m.;agir
ages;adj. s.2g.;agir
agi;s.m.;agir
agia;s.m.;agir
agias;s.m.;agir
agida;adj. s.2g.;agir
agiganta;s.f.;agigantar
agigantado;adj.;agigantar
agigantam;s.m.;agigantar
agigante;v.;agigantar
agiota;adj. s.2g.;agiotar
agiotado;adj.;agiotar
agira;adj.;agir
agiria;s.f.;agir
agis;s.m.;agir
agita;s.m.;agitar
agitado;adj.;agitar
agitam;s.m.;agitar
agito;s.m.;agitar
aglomera;s.f.;aglomerar
aglomerado;adj. s.m.;aglomerar
aglutina;s.f.;aglutinar
aglutinado;adj.;aglutinar
aglutinam;s.m.;aglutinar
aglutino;s.m.;aglutinar
agoira;adj.;agoirar
agoirado;adj.;agoirar
agoire;adj. s.m.;agoirar
agoirei;adj. s.m.;agoirar
agoirenta;adj.;agoirentar
agoirento;adj.;agoirentar
agoiro;s.m.;agoirar
agonia;s.f.;agoniar
agoniada;s.f.;agoniado
agoniada;s.f.;agoniado
agoniada;s.f.;agoniar
agoniado;adj.;agoniar
agonie;adj.;agoniar
agonio;s.f.;agoniar
agoniza;adj.;agonizar
agonizado;adj.;agonizar
agosto;s.m. "mês do ano"; cf. agosto, fl. do v. agostar;agostar
agoura;adj.;agourar
agourado;adj.;agourar
agoure;adj. s.m.;agourar
agourei;adj. s.m.;agourar
agourenta;adj.; cf. agorentado;agourento
agourenta;adj.; cf. agorentado;agourento
agourenta;adj.; cf. agorentado;agourentar
agourentado;adj.; cf. agorentado;agourentar
agourento;adj.;agourentar
agouro;s.m.;agourar
agracia;s.f.;agraciar
agraciado;adj.;agraciar
agraciam;s.m.;agraciar
agrada;s.f.;agradar
agradado;adj.;agradar
agradam;s.m.;agradar
agrade;s.f.;agradar
agradece;adj. s.m.;agradecer
agradeci;s.f.;agradecer
agradecida;s.f.;agradecido
agradecida;s.f.;agradecer
agradecido;adj.;agradecer
agrado;s.m.;agradar
agrafe;s.m.;agrafar
agrafo;adj. s.m. "sem escrita"; cf. agrafo;agrafar
agrava;s.f.;agrar
agravado;adj. s.m.;agravar
agravam;s.m.;agrar
agravo;s.m.;agravar
agravos;adj.; f. (ó); pl. (ó);agravo
agre;adj.2g.;agrar
agredi;adj. s.m.;agredir
agredido;adj. s.m.;agredir
agrega;s.f.;agregar
agregado;adj. s.m.;agregar
agriculta;adj.;agricultar
agricultado;adj.;agricultar
agriculto;adj. s.m.;agricultar
agrido;adj.2g. s.m.;agredir
agrilhoa;adj.;agrilhoar
agrilhoado;adj.;agrilhoar
agrilhoam;s.m.;agrilhoar
agrimensa;s.f.;agrimensar
agrimenso;s.m.;agrimensar
agrisalha;adj.;agrisalhar
agrisalhado;adj.;agrisalhar
agro;adj. s.m.;agrar
agrupa;s.f.;agrupar
agrupado;adj.;agrupar
agrupam;s.m.;agrupar
aguaceira;s.f.;aguaceiro
aguada;s.f.;aguado
aguada;s.f.;aguado
aguada;s.f.;aguar
aguado;adj.;aguar
aguai;s.m.;aguar
aguam;s.m.;aguar
aguara;s.m.;aguar
aguarda;s.f.;aguardar
aguardado;adj.;aguardar
aguardam;s.m.;aguardar
aguarde;s.f.;aguardar
aguardente;s.f.;aguardentar
aguardo;s.m.;aguardar
aguarei;s.f.;aguar
aguarela;s.f.;aguarelar
aguarelado;adj.;aguarelar
aguda;s.m.;agudo
aguda;s.m.;agudo
aguda;s.m.;agudar
agudo;adj. s.m.;agudar
aguerrilha;adj.;aguerrilhar
aguerrilhado;adj.;aguerrilhar
aguerrilham;s.m.;aguerrilhar
aguilha;s.f.;aguilhar
aguilhada;s.f.;aguilhar
aguilhado;adj.;aguilhar
aguilhe;s.f.;aguilhar
aguilho;s.m.;aguilhar
aguilhoa;s.f.;aguilhoar
aguilhoada;s.f.;aguilhoado
aguilhoada;s.f.;aguilhoado
aguilhoada;s.f.;aguilhoar
aguilhoado;adj.;aguilhoar
aguilhoam;s.m.;aguilhoar
aguilhoe;s.m.;aguilhoar
aguilhoei;s.m.;aguilhoar
aguisa;adj.;aguisar
aguisado;adj.;aguisar
aguisam;s.m.;aguisar
aguitarra;adj.;aguitarrar
aguitarrado;adj.;aguitarrar
agulha;s.f.;agulhar
agulhada;s.f.;agulhar
agulhado;s.m.;agulhar
agulharia;s.f.;agulhar
agulhe;adj. s.m.;agulhar
agulhei;s.f.;agulhar
agulheta;s.f.; cf. agulheta, fl. do v. agulhetar;agulhetar
agulhinha;s.m.;agulha
agulho;;agulhar
aia;s.f. "árvore"; cf. aia;aiar
aio;s.m. "preceptor"; cf. aió;aiar
ais;s.m.pl.;ai
aja;adj. s.2g.;agir
ajam;s.m.;agir
ajanota;adj.;ajanotar
ajanotado;adj.;ajanotar
ajanotam;s.m.;ajanotar
ajantarado;adj. s.m.;ajantarar
ajardina;adj.;ajardinar
ajardinado;adj.;ajardinar
ajardinam;s.m.;ajardinar
ajas;adj.;agir
ajaulado;adj.;ajaular
ajeita;s.f.;ajeitar
ajeitado;adj.;ajeitar
ajeitam;s.m.;ajeitar
ajo;s.m.;agir
ajoelha;s.f.;ajoelhar
ajoelhada;s.f.;ajoelhado
ajoelhada;s.f.;ajoelhar
ajoelhado;adj.;ajoelhar
ajoelham;s.m.;ajoelhar
ajornala;adj.;ajornalar
ajornalado;adj.;ajornalar
ajouja;adj.;ajoujar
ajoujado;adj.;ajoujar
ajoujam;s.m.;ajoujar
ajoujo;s.m.;ajoujar
ajuda;s.f.;ajudar
ajudada;s.f.;ajudado
ajudada;s.f.;ajudado
ajudada;s.f.;ajudar
ajudado;adj.;ajudar
ajude;adj.;ajudar
ajuizado;adj. s.m.;ajuizar
ajunta;s.f.;ajuntar
ajuntado;adj.;ajuntar
ajuntam;s.m.;ajuntar
ajunto;s.m.;ajuntar
ajuntou;s.f.;ajuntar
ajuramenta;s.f.;ajuramentar
ajuramentado;adj.;ajuramentar
ajusta;s.f.;ajustar
ajustado;adj.;ajustar
ajustam;s.m.;ajustar
ajuste;s.m.;ajustar
ala;s.f. interj.;alar
alabastros;adj.; f. (ó); pl. (ó);alabastro
alacaia;adj.;alacaiar
alacaiado;adj.;alacaiar
alada;s.f.;alado
alada;s.f.;alar
alado;adj.;alar
alaga;s.m.;alagar
alagado;adj. s.m.;alagar
alagam;s.m.;alagar
alagartado;adj.;alagartar
alago;s.m.;alagar
alai;s.m.;alar
alam;adj. s.f. de alamão;alar
alambique;s.m.;alambicar
alameda;s.f.; cf. alameda, fl. do v. alamedar;alamedar
alamos;s.f.;alar
alapa;adj.;alapar
alapado;adj.;alapar
alapo;adj.;alapar
alara;s.f.;alar
alaranja;adj. s.m.;alaranjar
alaranjado;adj. s.m.;alaranjar
alarde;s.m.;alardar
alardeado;adj.;alardear
alardeio;s.m.;alardear
alardo;s.m.;alardar
alarga;s.f.;alargar
alargado;adj.;alargar
alargam;s.m.;alargar
alaria;s.f.;alar
alarma;s.2g.;alarmar
alarmado;adj.;alarmar
alarme;s.m.;alarmar
alas;s.f.;ala
alas;s.f.;alar
alastra;s.f.;alastrar
alastrado;adj. s.m.;alastrar
alastram;s.m.;alastrar
alastro;s.m.;alastrar
alava;s.f.;alar
albarda;adj. s.f. "capuz"; cf. albarda;albardar
albardada;s.f.;albardar
albardado;adj.;albardar
albardaria;s.f.;albardar
albarde;s.f.;albardar
albardei;s.f.;albardar
albardo;adj. s.f.;albardar
albatrozes;;albatroz
alberga;s.f.;albergar
albergada;s.f.;albergado
albergada;s.f.;albergar
albergado;adj. s.m.;albergar
albergam;s.m.;albergar
albergaria;s.f.;albergar
albergue;s.m.;albergar
alberguei;s.m.;albergar
albina;s.f.;albino
albina;s.f.;albino
albufeira;s.f.;albufeirar
albumina;s.f.;albuminar
albuminado;adj.;albuminar
albumine;s.f.;albuminar
albuminem;s.f.;albuminar
albumino;s.f.;albuminar
alcachofra;s.f.;alcachofrar
alcaides;s.m.pl.;alcaide
alcaiota;s.f. de alcaiote;alcaiotar
alcaiotaria;s.f.;alcaiotar
alcaiote;s.m.; f. alcaiota;alcaiotar
alcalina;v.;alcalino
alcalina;v.;alcalino
alcalina;v.;alcalinar
alcaliniza;s.f.;alcalinizar
alcalinizado;adj.;alcalinizar
alcalino;adj. s.m.;alcalinar
alcance;s.m.;alcançar
alcantilada;s.f.;alcantilar
alcantilado;adj.;alcantilar
alcateia;s.f.;alcatear
alcatifa;s.f.;alcatifar
alcatifado;adj.;alcatifar
alcatifam;s.m.;alcatifar
alcatife;s.m.;alcatifar
alcatifei;s.m.;alcatifar
alcatroa;adj. s.m.;alcatroar
alcatroado;adj. s.m.;alcatroar
alcatroam;s.m.;alcatroar
alcatroe;s.m.;alcatroar
alcatroei;s.m.;alcatroar
alce;s.2g.;alçar
alcei;adj.;alçar
alcofa;s.2g.; cf. alcofa, fl. do v. alcofar;alcofar
alcofada;s.f.;alcofar
alcofado;adj.;alcofar
alcofe;s.f.;alcofar
alcofei;s.f.;alcofar
alcofo;adj.;alcofar
alcoolifica;s.f.;alcoolificar
alcoolificado;adj.;alcoolificar
alcooliza;s.f.;alcoolizar
alcoolizado;adj. s.m.;alcoolizar
alcoviteira;s.f.;alcoviteiro
alcunha;s.f.;alcunhar
alcunhado;adj.;alcunhar
alcunho;s.m.;alcunhar
aldeia;s.f.;aldear
aldraba;s.f.;aldrabar
aldrabada;s.f.;aldrabar
aldrabado;adj.;aldrabar
aldrabe;s.m.;aldrabar
aldrabei;s.m.;aldrabar
aldrabo;s.f.;aldrabar
ale;s.m.;alar
alega;s.f.;alegar
alegado;adj. s.m.;alegar
alego;s.f.;alegar
alegoriza;s.f.;alegorizar
alegorizado;adj.;alegorizar
alegra;s.f.;alegrar
alegrado;adj.;alegrar
alegram;s.m.;alegrar
alegras;s.f.pl.;alegrar
alegre;adj.2g.;alegrar
alegro;s.m. adv.;alegrar
alei;s.f.;alar
aleija;s.f.;aleijar
aleijada;s.f.;aleijado
aleijada;s.f.;aleijado
aleijada;s.f.;aleijar
aleijado;adj. s.m.;aleijar
aleijam;s.m.;aleijar
aleita;s.f.;aleitar
aleitado;adj.;aleitar
aleitam;s.m.;aleitar
aleito;s.m.;aleitar
aleluia;s.f. interj.;aleluiar
alem;s.m. adv.; na loc. além de;alar
alenta;s.f.;alentar
alentada;s.f.;alentar
alentado;adj.;alentar
alente;v.;alentar
alentes;s.f.;alentar
alento;s.m.;alentar
alentos;adj.; f. (ó); pl. (ó);alento
alerta;adj.2g. s.m. adv. interj.;alertar
alertado;adj. s.m.;alertar
alerte;v.;alertar
ales;adj.;alar
alesma;adj.;alesmar
alesmado;adj.;alesmar
alevanta;s.f.;alevantar
alevantado;adj.;alevantar
alevantam;s.m.;alevantar
alevante;s.m.;alevantar
alevanto;s.m.;alevantar
alexandrina;adj.;alexandrino
alexandrina;adj.;alexandrino
alfa;s.m. "sacerdote"; cf. alfa;alfar
alfabeta;s.f.;alfabetar
alfabetado;adj.;alfabetar
alfabetam;s.m.;alfabetar
alfabetiza;s.f.;alfabetizar
alfabetizado;adj.;alfabetizar
alfabetizando;s.m.;alfabetizar
alfabeto;s.m.;alfabetar
alfacinha;adj. s.2g.;alface
alfaia;s.f.;alfaiar
alfaiado;adj.;alfaiar
alfaiam;s.m.;alfaiar
alfaiata;s.f.;alfaiate
alfaiata;s.f.;alfaiatar
alfaiataria;s.f.;alfaiatar
alfaiate;s.m.;alfaiatar
alfandega;s.f.; cf. alfandega, fl. do v. alfandegar;alfandegar
alfandegado;adj.;alfandegar
alfandegam;s.m.;alfandegar
alfandegue;adj. s.m.;alfandegar
alfandeguei;adj. s.m.;alfandegar
alfarroba;s.f.; cf. alfarroba, fl. do v. alfarrobar;alfarrobar
alfarrobado;adj.;alfarrobar
alfarrobe;s.f.;alfarrobar
alfarrobei;s.f.;alfarrobar
alfazema;s.f.;alfazemar
alfazemado;adj.;alfazemar
alfena;s.f.;alfenar
alfineta;s.f.;alfinetar
alfinetada;s.f.;alfinetado
alfinetada;s.f.;alfinetado
alfinetada;s.f.;alfinetar
alfinetado;adj.;alfinetar
alfinete;s.m.; cf. alfinete, fl. do v. alfinetar;alfinetar
alfinetei;s.f.;alfinetar
alfineteira;s.f.;alfineteiro
alfinetes;s.m.pl.; cf. alfinetes, fl. do v. alfinetar;alfinete
alfinetes;s.m.pl.; cf. alfinetes, fl. do v. alfinetar;alfinetar
alforja;s.f.;alforjar
alforjada;s.f.;alforjar
alforjado;adj.;alforjar
alforje;s.m.;alforjar
alforjei;s.m.;alforjar
alforra;s.f.; cf. alforra, fl. do v. alforrar;alforrar
alforrado;adj.;alforrar
alforre;s.m.;alforrar
algalia;s.f.; cf. algalia, fl. do v. algaliar;algaliar
algaliado;s.f.;algaliar
algaraviada;s.f.;algaraviar
algazarra;s.f.;algazarrar
algazarre;v.;algazarrar
algazarrei;adj.;algazarrar
algebriza;s.f.;algebrizar
algebrizado;adj.;algebrizar
algema;s.f.;algemar
algemado;adj.;algemar
alguma;s.f.;algum
alguma;s.f.;algum
alheado;adj.;alhear
alheio;adj. s.m.;alhear
alheira;s.f.;alheiro
alia;s.f. "fêmea do elefante"; cf. álea;aliar
aliada;v.;aliado
aliada;v.;aliado
aliada;v.;aliar
aliado;adj. s.m.;aliar
aliam;s.f.;aliar
aliaria;s.f. "gênero de planta"; cf. aliaria, fl. do v. aliar e haliária;aliar
alias;adv.;aliar
aliava;s.f.pl.;aliar
aliavas;s.f.pl.;aliar
alicerce;s.m.;alicerçar
alicia;s.f.;aliciar
aliciado;adj.;aliciar
aliciam;s.m.;aliciar
alicie;adj.2g. s.m.;aliciar
alie;s.f.;aliar
aliena;s.f.;alienar
alienado;adj. s.m.;alienar
alienam;s.m.;alienar
aligeira;adj.;aligeirar
aligeirado;adj.;aligeirar
aligeiram;s.m.;aligeirar
alija;s.f.;alijar
alijado;adj.;alijar
alijam;s.m.;alijar
alijo;s.m.;alijar
alimenta;s.f.;alimentar
alimentado;adj.;alimentar
alimentando;adj. s.m.;alimentar
alimente;s.m.;alimentar
alimentei;s.m.;alimentar
alimento;s.m.;alimentar
alimentos;adj.; f. (ó); pl. (ó);alimento
alinda;adj.;alindar
alindado;adj.;alindar
alindam;s.m.;alindar
alinde;s.m.;alindar
alinha;adj.;alinhar
alinhado;adj.;alinhar
alinham;s.m.;alinhar
alinhava;s.f.;alinhar
alinhavado;adj.;alinhavar
alinhave;s.m.;alinhavar
alinhavo;s.m.;alinhavar
alinhe;s.f.;alinhar
alinhei;s.f.;alinhar
alinho;s.m.;alinhar
alio;s.m. "árvore do damão"; cf. álio;aliar
alisa;s.f.;alisar
alisado;adj. s.m.;alisar
alisam;s.m.;alisar
alise;adj.;alisar
aliso;s.f.;alisar
alista;s.f.;alistar
alistado;adj.;alistar
alistam;s.m.;alistar
alistando;adj. s.m.;alistar
alivia;s.f.;aliviar
aliviada;s.f.;aliviado
aliviada;s.f.;aliviar
aliviado;adj.;aliviar
aliviam;s.m.;aliviar
alivio;s.m.; cf. alivio, fl. do v. aliviar;aliviar
almas;s.f.;alma
almas;s.f.;alma
almeja;adj.;almejar
almejado;adj.;almejar
almejo;s.m.;almejar
alminhas;s.f.pl.;alma
alminhas;s.f.pl.;alma
almirantes;;almirante
almiscareira;s.f.;almiscareiro
almoce;adj.;almoçar
almocei;adj.;almoçar
almocreva;adj.;almocrevar
almocrevado;adj.;almocrevar
almocrevaria;s.f.;almocrevar
almocreve;s.m.;almocrevar
almofada;s.f.;almofadar
almofadado;adj. s.m.;almofadar
almofade;adj. s.2g.;almofadar
almude;s.m.;almudar
alo;adv. "a barlavento"; cf. alô;alar
aloca;s.f.;alocar
alocai;s.f.;alocar
alocas;s.f.;alocar
aloira;adj.;aloirar
aloirado;adj.;aloirar
aloja;s.f.;alojar
alojado;adj.;alojar
alojam;s.m.;alojar
alojo;s.m.; cf. alojo, fl. do v. alojar;alojar
alomba;adj.;alombar
alombado;adj.;alombar
alombam;s.m.;alombar
alonga;s.f.;alongar
alongado;adj.;alongar
alongam;s.m.;alongar
alongue;s.m.;alongar
aloque;s.m.;alocar
aloquei;s.m.;alocar
aloques;s.f.;alocar
alou;adj.;alar
alouca;adj.;aloucar
aloucado;adj.;aloucar
aloucam;s.m.;aloucar
aloura;adj.;alourar
alourado;adj.;alourar
alousa;adj.;alousar
alousado;adj.;alousar
alpendra;s.f.;alpendrar
alpendrada;s.f.;alpendrado
alpendrada;s.f.;alpendrar
alpendrado;adj.;alpendrar
alpendre;s.m.;alpendrar
alpendro;s.f.;alpendrar
alpina;v.;alpino
alpina;v.;alpinar
alpino;adj. s.m.;alpinar
alqueira;adj.;alqueirar
alqueirado;adj.;alqueirar
alqueiram;s.m.;alqueirar
alqueire;s.m.;alqueirar
alquimia;s.f.;alquimiar
alquimiado;adj.;alquimiar
alta;s.f.;alto
alta;s.f.;alto
alteado;adj.;altear
alteia;s.f.; cf. alteia, fl. do v. altear;altear
altera;s.f.;alterar
alterado;adj. "que sofreu;alterar
altere;adj. s.2g.;alterar
alterna;s.f.;alterno
alterna;s.f.;alternar
alternado;adj.;alternar
alternaria;s.f.; cf. alternaria, fl. do v. alternar;alternar
alternativa;s.f.;alternativo
alternativa;s.f.;alternativo
alterno;adj.;alternar
altero;adj. s.2g.;alterar
altiva;adj.;altivo
altiva;adj.;altivar
altivo;adj.;altivar
altos;s.m.pl.;alto
altos;s.m.pl.;alto
alua;s.m.;aluar
aluado;adj. s.m.;aluar
aluam;s.m.;aluar
aluara;adj.;aluar
alucina;s.f.;alucinar
alucinado;adj. s.m.;alucinar
alucinam;s.m.;alucinar
alucino;s.f.;alucinar
aluda;s.f.;aludir
alude;s.m.;aludir
aludi;adj.;aludir
aludido;adj.;aludir
alue;s.m.;aluar
aluei;s.m.;aluar
aluga;s.f.;alugar
alugada;s.f.;alugado
alugada;s.f.;alugar
alugado;adj. s.m.;alugar
alugam;s.m.;alugar
alugue;s.m.;alugar
aluguei;s.m.;alugar
alui;s.f.;aluir
